1-53    48ef9c4600406ca037a7b6c18ea7fcb23c01bb408de4f2fb8d2ef7c5107c07e8
zcFKQ7waGkjYNVw3Rt39GPGn958cJz1ZuqYWF3h2y57Prg46cKUDU8c5KpMZki2og1kx4bsUCrYBueaHNhBGwzVkM3FSv3G	196.00074374
zcZsswKSsAp7KNvXYX4Xi2nWT1K4GbzozYQ8vyiqMKdookdATqQ6dNKSNKUi8NZjHVzRqe6RRtAso6CLxMWH6wCUYegdTXQ	194.85500151
zcUvUh5BwBbfVfnbri4766jpyWxjSaRQ2bH8QGFSv3ifz6cjutbPSe88UZKKwasMSAwUrU97Xw9VQNVeSX3bMMv5JijMLJZ	194.79528359
zcTNfRPjZaTLUuQdZuDCvGgRNug8G6ZnyKBGD1fCKoft4Py8gc6G3Mrf9BD3HrtQBrQDsTEZk7CsUcW3H7fPg3m6a8mD4UB	194.70884614
zcAVies3xUmntE97dcSE1MJtqMJvA3Zf6Vwd7bXWtTcKrpcsP7gQLRy2Kwn6rmRq6hp644cab3pXgvhKnNnX22nTecv2BUy	192.86030404
zcCFE7WNXRFkbxzzJrfRT4YfoBV9T9bjibdrA9tP7mJ5CrhtAuX6YEm39GnJgwGtEmQMTygpY76gz6tUyQN3ejraXDVtT3x	190.90531097
zcCtnXemimGVaPQB3LG5Twbh1wAAFMm6ttsiDACDPorPbLFedLHEmYrPTRSs2HEkNohBJnAxERPmbQVGVMb9REDEFdfPyo7	190.85850952
zcd9xKsRFgqKr7Fx19yE7MWcNUPFDnXFtuDCJtbditKSLRJ719iiHLM8JG422K7ocn3bsc52ctitpA64NSt3AgQtGdKto6g	190.69721021
zcdeRnPerxujPKf9yHqHQMHqcNHQRBDQRAVRVg99nSP7VRiQbVYFXDWy3yxJTmQfFe7DFjjEYsMMLhFhAQuuvcEXDcJcoEU	190.39515155
zcGL34NUkpk1bGTpXinoN1UkqxpvVGERf9KB7t6Ygaa89j4Ybe43tLfSwCPJ4mp9q7UJsff2UdoZxACDDrcsQkzP9ykLg1o	189.80532948
zcGhkPwhHaedpFbjE2tEbHZrWPcw8DLwUkyZq4Ufep79n52ahKQhdhmX2YRHXviV1c5RBnntMSt12sJk3xzwQYmshLmDXg5	188.17880725
zcbhjVYKnnYzCfnt2RGYYro4esguBpz6ptT7LjNjLNUNwWCPNsydvwDRAAecrQ6NnAAi2gYadm5xWpExEj4nsQR7AxQQdSU	185.55710621
zcREqPAYsvzv1ZG61ryTEATNGg7dUHmxaW6tbYYUAVTrLXkW32iXYuSzsstWmceRNkHEGr6DMbQtrgV2mTAJPRcEeXq8ouK	184.89679559
zceuKv1CHBxdcbKjoxRUsqjCYc51eH712tZbZLzhj6Yko8S8ubLRbvsxWU24FEVevG6U9wviuZnDQyx2FEvzzy5AERKPe4k	183.22561347
zcDgidTnXsZgNEqcpNxhTLu1MnVuEpJAdDKMZ49R258h1ST1zYB3tHaLQN1DCSP9P78Sg2AAfDWKgDGwLiye4xNYfmvNHMM	182.93634575
zcUwesmuEVUVa6DqihU6QNG6fXDbMA9aChD19tga7po6c8J1hLuQjxH1KyMz8WJVNoe5HgK7NToXsbRaMUnfAVBE19dGwN2	181.89850170
zcGpAepBrZUMdJcY5T38kJZi5xcg86nyD3oiWHZiCXad6hfKJDbo7tud9eeuXw9LDDMQq3RwCUDuycqyZA3GcGFkuQBgk4Y	181.81606058
zcR4HMdKqYyC5ajVhTML4osJZRv7nsb1ybd2Eu2DfvtgWBmkrXLn8FgjiSWELZqpHmxJqiFGTU8qJewtZaVjnjSyR5YLAxq	177.77531881
zcHWduoWUihuPQx9U5SHvAKKsAAewpLqFRHGdCDZk4g5FS7QFJV97kzoCnZwpgTVz3Qj7BAt8zP51tJxKGFaX6UojmtegSu	177.35000811
